point,Px,Py,Pz,Building_ID,FloorIndex,orientx,orienty,orientz,orientw,original_size,scalex,scaley,scalez
1709,1787.09033203125,2545.00048828125,3292.3232421875,21.0,6,0.0,-0.6480001211166382,-0.0,0.7616402506828308,0.4749999940395355,4.0,4.0,4.0
1710,-410.4881896972656,2545.00048828125,3291.671875,21.0,6,0.0,0.9967359304428101,0.0,-0.08073090761899948,0.4749999940395355,4.0,4.0,4.0
1711,-410.05596923828125,2545.00048828125,609.97021484375,21.0,6,0.0,-0.6474266052246094,-0.0,0.7621278166770935,0.4749999940395355,4.0,4.0,4.0
1712,-1129.1253662109375,2545.00048828125,610.1644287109375,21.0,6,0.0,0.0803556963801384,0.0,0.9967662692070007,0.4749999940395355,4.0,4.0,4.0
1713,-1129.3939208984375,2545.00048828125,915.6181640625,21.0,6,0.0,-0.6474266052246094,-0.0,0.7621278166770935,0.4749999940395355,4.0,4.0,4.0
1714,-2088.517822265625,2545.00048828125,915.8258666992188,21.0,6,0.0,0.9967359304428101,0.0,-0.08073090761899948,0.4749999940395355,4.0,4.0,4.0
1715,-2088.422607421875,2545.00048828125,-1446.1910400390625,21.0,6,0.0,0.7621278166770935,0.0,0.6474266052246094,0.4749999940395355,4.0,4.0,4.0
1716,-1193.5679931640625,2545.00048828125,-1446.1964111328125,21.0,6,0.0,0.0811060220003128,0.0,0.9967054724693298,0.4749999940395355,4.0,4.0,4.0
1717,-1193.449462890625,2545.00048828125,-1163.8394775390625,21.0,6,0.0,0.7621278166770935,0.0,0.6474266052246094,0.4749999940395355,4.0,4.0,4.0
1718,-431.5316162109375,2545.00048828125,-1164.17041015625,21.0,6,0.0,0.9967359304428101,0.0,-0.08073090761899948,0.4749999940395355,4.0,4.0,4.0
1719,-430.80987548828125,2545.00048828125,-3067.39013671875,21.0,6,0.0,0.7616402506828308,0.0,0.6480001211166382,0.4749999940395355,4.0,4.0,4.0
1720,1787.0931396484375,2545.00048828125,-3066.98388671875,21.0,6,0.0,0.08073090761899948,0.0,0.9967359304428101,0.4749999940395355,4.0,4.0,4.0
1721,1787.09033203125,2545.00048828125,3292.3232421875,21.0,6,0.0,0.08073090761899948,0.0,0.9967359304428101,0.4749999940395355,4.0,4.0,4.0
1722,-410.4881896972656,2545.00048828125,3291.671875,21.0,6,0.0,-0.6480001211166382,-0.0,0.7616402506828308,0.4749999940395355,4.0,4.0,4.0
1723,-410.05596923828125,2545.00048828125,609.97021484375,21.0,6,0.0,0.9967359304428101,0.0,-0.08073090761899948,0.4749999940395355,4.0,4.0,4.0
1724,-1129.1253662109375,2545.00048828125,610.1644287109375,21.0,6,0.0,-0.6474266052246094,-0.0,0.7621278166770935,0.4749999940395355,4.0,4.0,4.0
1725,-1129.3939208984375,2545.00048828125,915.6181640625,21.0,6,0.0,0.0803556963801384,0.0,0.9967662692070007,0.4749999940395355,4.0,4.0,4.0
1726,-2088.517822265625,2545.00048828125,915.8258666992188,21.0,6,0.0,-0.6474266052246094,-0.0,0.7621278166770935,0.4749999940395355,4.0,4.0,4.0
1727,-2088.422607421875,2545.00048828125,-1446.1910400390625,21.0,6,0.0,0.9967359304428101,0.0,-0.08073090761899948,0.4749999940395355,4.0,4.0,4.0
1728,-1193.5679931640625,2545.00048828125,-1446.1964111328125,21.0,6,0.0,0.7621278166770935,0.0,0.6474266052246094,0.4749999940395355,4.0,4.0,4.0
1729,-1193.449462890625,2545.00048828125,-1163.8394775390625,21.0,6,0.0,0.0811060220003128,0.0,0.9967054724693298,0.4749999940395355,4.0,4.0,4.0
1730,-431.5316162109375,2545.00048828125,-1164.17041015625,21.0,6,0.0,0.7621278166770935,0.0,0.6474266052246094,0.4749999940395355,4.0,4.0,4.0
1731,-430.80987548828125,2545.00048828125,-3067.39013671875,21.0,6,0.0,0.9967359304428101,0.0,-0.08073090761899948,0.4749999940395355,4.0,4.0,4.0
1732,1787.0931396484375,2545.00048828125,-3066.98388671875,21.0,6,0.0,0.7616402506828308,0.0,0.6480001211166382,0.4749999940395355,4.0,4.0,4.0
1733,1733.3001708984375,2545.00048828125,3292.30029296875,21.0,6,0.0,-0.6477647423744202,-0.0,0.7618404030799866,0.4749999940395355,4.0,4.0,4.0
1734,1543.2998046875,2545.00048828125,3292.246337890625,21.0,6,0.0,-0.6477647423744202,-0.0,0.7618404030799866,0.4749999940395355,4.0,4.0,4.0
1735,1353.2996826171875,2545.00048828125,3292.192138671875,21.0,6,0.0,-0.6477647423744202,-0.0,0.7618404030799866,0.4749999940395355,4.0,4.0,4.0
1736,1163.29931640625,2545.00048828125,3292.13818359375,21.0,6,0.0,-0.6477647423744202,-0.0,0.7618404030799866,0.4749999940395355,4.0,4.0,4.0
1737,973.2990112304688,2545.00048828125,3292.08447265625,21.0,6,0.0,-0.6477647423744202,-0.0,0.7618404030799866,0.4749999940395355,4.0,4.0,4.0
1738,783.2997436523438,2545.00048828125,3292.024169921875,21.0,6,0.0,-0.6477647423744202,-0.0,0.7618404030799866,0.4749999940395355,4.0,4.0,4.0
1739,593.3025512695312,2545.00048828125,3291.970703125,21.0,6,0.0,-0.6477647423744202,-0.0,0.7618404030799866,0.4749999940395355,4.0,4.0,4.0
1740,403.3002014160156,2545.00048828125,3291.91015625,21.0,6,0.0,-0.6477647423744202,-0.0,0.7618404030799866,0.4749999940395355,4.0,4.0,4.0
1741,213.2998504638672,2545.00048828125,3291.8564453125,21.0,6,0.0,-0.6477647423744202,-0.0,0.7618404030799866,0.4749999940395355,4.0,4.0,4.0
1742,23.299598693847656,2545.00048828125,3291.80224609375,21.0,6,0.0,-0.6477647423744202,-0.0,0.7618404030799866,0.4749999940395355,4.0,4.0,4.0
1743,-166.70065307617188,2545.00048828125,3291.748046875,21.0,6,0.0,-0.6477647423744202,-0.0,0.7618404030799866,0.4749999940395355,4.0,4.0,4.0
1744,1783.08984375,2545.00048828125,3292.319580078125,21.0,6,0.0,-0.6477647423744202,-0.0,0.7618404030799866,0.4749999940395355,1.0,0.4000000059604645,0.4978875517845154
1745,-356.699951171875,2545.00048828125,3291.688232421875,21.0,6,0.0,-0.6477647423744202,-0.0,0.7618404030799866,0.4749999940395355,1.0,0.4000000059604645,0.4978875517845154
1746,-410.4854736328125,2545.00048828125,3280.81884765625,21.0,6,0.0,0.9967360496520996,0.0,-0.08072984218597412,0.4749999940395355,4.0,4.0,4.0
1747,-410.4530334472656,2545.00048828125,3090.818359375,21.0,6,0.0,0.9967360496520996,0.0,-0.08072984218597412,0.4749999940395355,4.0,4.0,4.0
1748,-410.42462158203125,2545.000732421875,2900.822998046875,21.0,6,0.0,0.9967360496520996,0.0,-0.08072984218597412,0.4749999940395355,4.0,4.0,4.0
1749,-410.3952331542969,2545.00048828125,2710.822021484375,21.0,6,0.0,0.9967360496520996,0.0,-0.08072984218597412,0.4749999940395355,4.0,4.0,4.0
1750,-410.3628234863281,2545.00048828125,2520.8212890625,21.0,6,0.0,0.9967360496520996,0.0,-0.08072984218597412,0.4749999940395355,4.0,4.0,4.0
1751,-410.3334045410156,2545.000244140625,2330.81982421875,21.0,6,0.0,0.9967360496520996,0.0,-0.08072984218597412,0.4749999940395355,4.0,4.0,4.0
1752,-410.3039855957031,2545.00048828125,2140.81884765625,21.0,6,0.0,0.9967360496520996,0.0,-0.08072984218597412,0.4749999940395355,4.0,4.0,4.0
1753,-410.2716064453125,2545.00048828125,1950.818115234375,21.0,6,0.0,0.9967360496520996,0.0,-0.08072984218597412,0.4749999940395355,4.0,4.0,4.0
1754,-410.2391662597656,2545.00048828125,1760.8175048828125,21.0,6,0.0,0.9967360496520996,0.0,-0.08072984218597412,0.4749999940395355,4.0,4.0,4.0
1755,-410.21075439453125,2545.00048828125,1570.822265625,21.0,6,0.0,0.9967360496520996,0.0,-0.08072984218597412,0.4749999940395355,4.0,4.0,4.0
1756,-410.1813659667969,2545.00048828125,1380.8209228515625,21.0,6,0.0,0.9967360496520996,0.0,-0.08072984218597412,0.4749999940395355,4.0,4.0,4.0
1757,-410.1489562988281,2545.00048828125,1190.8203125,21.0,6,0.0,0.9967360496520996,0.0,-0.08072984218597412,0.4749999940395355,4.0,4.0,4.0
1758,-410.1195373535156,2545.00048828125,1000.819091796875,21.0,6,0.0,0.9967360496520996,0.0,-0.08072984218597412,0.4749999940395355,4.0,4.0,4.0
1759,-410.09112548828125,2545.00048828125,810.8239135742188,21.0,6,0.0,0.9967360496520996,0.0,-0.08072984218597412,0.4749999940395355,4.0,4.0,4.0
1760,-410.487548828125,2545.00048828125,3287.67041015625,21.0,6,0.0,0.9967360496520996,0.0,-0.08072984218597412,0.4749999940395355,1.0,0.4000000059604645,0.06849801540374756
1761,-410.0586853027344,2545.00048828125,620.8231811523438,21.0,6,0.0,0.9967360496520996,0.0,-0.08072984218597412,0.4749999940395355,1.0,0.4000000059604645,0.06849801540374756
1762,-484.59271240234375,2545.00048828125,609.9932861328125,21.0,6,0.0,-0.6475512981414795,-0.0,0.7620218992233276,0.4749999940395355,4.0,4.0,4.0
1763,-674.587646484375,2545.00048828125,610.0391235351562,21.0,6,0.0,-0.6475512981414795,-0.0,0.7620218992233276,0.4749999940395355,4.0,4.0,4.0
1764,-864.5906372070312,2545.00048828125,610.0960083007812,21.0,6,0.0,-0.6475512981414795,-0.0,0.7620218992233276,0.4749999940395355,4.0,4.0,4.0
1765,-414.05755615234375,2545.00048828125,609.9725952148438,21.0,6,0.0,-0.6475512981414795,-0.0,0.7620218992233276,0.4749999940395355,1.0,0.4000000059604645,0.7053307890892029
1766,-1054.5885009765625,2545.00048828125,610.141357421875,21.0,6,0.0,-0.6475512981414795,-0.0,0.7620218992233276,0.4749999940395355,1.0,0.4000000059604645,0.7053307890892029
1767,-1129.1756591796875,2545.00048828125,667.8926391601562,21.0,6,0.0,0.08037245273590088,0.0,0.9967648983001709,0.4749999940395355,4.0,4.0,4.0
1768,-1129.12890625,2545.00048828125,614.1650390625,21.0,6,0.0,0.08037245273590088,0.0,0.9967648983001709,0.4749999940395355,1.0,0.4000000059604645,0.5372627377510071
1769,-1129.343505859375,2545.00048828125,857.8898315429688,21.0,6,0.0,0.08037245273590088,0.0,0.9967648983001709,0.4749999940395355,1.0,0.4000000059604645,0.5372627377510071
1770,-1133.955322265625,2545.00048828125,915.6219482421875,21.0,6,0.0,-0.6475715041160583,-0.0,0.7620046734809875,0.4749999940395355,4.0,4.0,4.0
1771,-1323.955322265625,2545.00048828125,915.6607666015625,21.0,6,0.0,-0.6475715041160583,-0.0,0.7620046734809875,0.4749999940395355,4.0,4.0,4.0
1772,-1513.955322265625,2545.00048828125,915.6995849609375,21.0,6,0.0,-0.6475715041160583,-0.0,0.7620046734809875,0.4749999940395355,4.0,4.0,4.0
1773,-1703.9561767578125,2545.00048828125,915.744384765625,21.0,6,0.0,-0.6475715041160583,-0.0,0.7620046734809875,0.4749999940395355,4.0,4.0,4.0
1774,-1893.9561767578125,2545.00048828125,915.783203125,21.0,6,0.0,-0.6475715041160583,-0.0,0.7620046734809875,0.4749999940395355,4.0,4.0,4.0
1775,-1133.3955078125,2545.00048828125,915.6205444335938,21.0,6,0.0,-0.6475715041160583,-0.0,0.7620046734809875,0.4749999940395355,1.0,0.4000000059604645,0.005603373050689697
1776,-2083.9541015625,2545.00048828125,915.8284912109375,21.0,6,0.0,-0.6475715041160583,-0.0,0.7620046734809875,0.4749999940395355,1.0,0.4000000059604645,0.005603373050689697
1777,-2088.518798828125,2545.00048828125,874.817626953125,21.0,6,0.0,0.9967311024665833,0.0,-0.08079033344984055,0.4749999940395355,4.0,4.0,4.0
1778,-2088.50830078125,2545.00048828125,684.8195190429688,21.0,6,0.0,0.9967311024665833,0.0,-0.08079033344984055,0.4749999940395355,4.0,4.0,4.0
1779,-2088.5,2545.00048828125,494.81488037109375,21.0,6,0.0,0.9967311024665833,0.0,-0.08079033344984055,0.4749999940395355,4.0,4.0,4.0
1780,-2088.49267578125,2545.00048828125,304.8162841796875,21.0,6,0.0,0.9967311024665833,0.0,-0.08079033344984055,0.4749999940395355,4.0,4.0,4.0
1781,-2088.4853515625,2545.00048828125,114.81764221191406,21.0,6,0.0,0.9967311024665833,0.0,-0.08079033344984055,0.4749999940395355,4.0,4.0,4.0
1782,-2088.47705078125,2545.00048828125,-75.18701171875,21.0,6,0.0,0.9967311024665833,0.0,-0.08079033344984055,0.4749999940395355,4.0,4.0,4.0
1783,-2088.470947265625,2545.00048828125,-265.1795959472656,21.0,6,0.0,0.9967311024665833,0.0,-0.08079033344984055,0.4749999940395355,4.0,4.0,4.0
1784,-2088.462158203125,2545.00048828125,-455.18426513671875,21.0,6,0.0,0.9967311024665833,0.0,-0.08079033344984055,0.4749999940395355,4.0,4.0,4.0
1785,-2088.455078125,2545.00048828125,-645.1829223632812,21.0,6,0.0,0.9967311024665833,0.0,-0.08079033344984055,0.4749999940395355,4.0,4.0,4.0
1786,-2088.44775390625,2545.00048828125,-835.1815185546875,21.0,6,0.0,0.9967311024665833,0.0,-0.08079033344984055,0.4749999940395355,4.0,4.0,4.0
1787,-2088.439453125,2545.00048828125,-1025.1861572265625,21.0,6,0.0,0.9967311024665833,0.0,-0.08079033344984055,0.4749999940395355,4.0,4.0,4.0
1788,-2088.43212890625,2545.00048828125,-1215.184814453125,21.0,6,0.0,0.9967311024665833,0.0,-0.08079033344984055,0.4749999940395355,4.0,4.0,4.0
1789,-2088.51708984375,2545.00048828125,911.82470703125,21.0,6,0.0,0.9967311024665833,0.0,-0.08079033344984055,0.4749999940395355,1.0,0.4000000059604645,0.3700730800628662
1790,-2088.4248046875,2545.00048828125,-1405.183349609375,21.0,6,0.0,0.9967311024665833,0.0,-0.08079033344984055,0.4749999940395355,1.0,0.4000000059604645,0.3700730800628662
1791,-2020.9949951171875,2545.00048828125,-1446.193359375,21.0,6,0.0,0.7619357705116272,0.0,0.6476525664329529,0.4749999940395355,4.0,4.0,4.0
1792,-1830.9947509765625,2545.00048828125,-1446.195068359375,21.0,6,0.0,0.7619357705116272,0.0,0.6476525664329529,0.4749999940395355,4.0,4.0,4.0
1793,-1640.9959716796875,2545.00048828125,-1446.190673828125,21.0,6,0.0,0.7619357705116272,0.0,0.6476525664329529,0.4749999940395355,4.0,4.0,4.0
1794,-1450.9947509765625,2545.00048828125,-1446.1983642578125,21.0,6,0.0,0.7619357705116272,0.0,0.6476525664329529,0.4749999940395355,4.0,4.0,4.0
1795,-2084.421142578125,2545.00048828125,-1446.193359375,21.0,6,0.0,0.7619357705116272,0.0,0.6476525664329529,0.4749999940395355,1.0,0.4000000059604645,0.6342570781707764
1796,-1260.9957275390625,2545.00048828125,-1446.194091796875,21.0,6,0.0,0.7619357705116272,0.0,0.6476525664329529,0.4749999940395355,1.0,0.4000000059604645,0.6342570781707764
1797,-1193.5477294921875,2545.00048828125,-1400.0211181640625,21.0,6,0.0,0.08101701736450195,0.0,0.9967126846313477,0.4749999940395355,4.0,4.0,4.0
1798,-1193.565673828125,2545.00048828125,-1442.1947021484375,21.0,6,0.0,0.08101701736450195,0.0,0.9967126846313477,0.4749999940395355,1.0,0.4000000059604645,0.4217676520347595
1799,-1193.4697265625,2545.00048828125,-1210.0147705078125,21.0,6,0.0,0.08101701736450195,0.0,0.9967126846313477,0.4749999940395355,1.0,0.4000000059604645,0.4217676520347595
1800,-1097.4898681640625,2545.00048828125,-1163.884765625,21.0,6,0.0,0.762075662612915,0.0,0.647487998008728,0.4749999940395355,4.0,4.0,4.0
1801,-907.489990234375,2545.00048828125,-1163.960693359375,21.0,6,0.0,0.762075662612915,0.0,0.647487998008728,0.4749999940395355,4.0,4.0,4.0
1802,-717.4881591796875,2545.00048828125,-1164.0487060546875,21.0,6,0.0,0.762075662612915,0.0,0.647487998008728,0.4749999940395355,4.0,4.0,4.0
1803,-1189.4478759765625,2545.00048828125,-1163.842041015625,21.0,6,0.0,0.762075662612915,0.0,0.647487998008728,0.4749999940395355,1.0,0.4000000059604645,0.9195732474327087
1804,-527.4902954101562,2545.00048828125,-1164.1312255859375,21.0,6,0.0,0.762075662612915,0.0,0.647487998008728,0.4749999940395355,1.0,0.4000000059604645,0.9195732474327087
1805,-431.4962463378906,2545.00048828125,-1260.7755126953125,21.0,6,0.0,0.9967448711395264,0.0,-0.08062072098255157,0.4749999940395355,4.0,4.0,4.0
1806,-431.4226989746094,2545.00048828125,-1450.7818603515625,21.0,6,0.0,0.9967448711395264,0.0,-0.08062072098255157,0.4749999940395355,4.0,4.0,4.0
1807,-431.3501281738281,2545.00048828125,-1640.7822265625,21.0,6,0.0,0.9967448711395264,0.0,-0.08062072098255157,0.4749999940395355,4.0,4.0,4.0
1808,-431.27850341796875,2545.00048828125,-1830.776611328125,21.0,6,0.0,0.9967448711395264,0.0,-0.08062072098255157,0.4749999940395355,4.0,4.0,4.0
1809,-431.2049865722656,2545.00048828125,-2020.7830810546875,21.0,6,0.0,0.9967448711395264,0.0,-0.08062072098255157,0.4749999940395355,4.0,4.0,4.0
1810,-431.1334533691406,2545.00048828125,-2210.77734375,21.0,6,0.0,0.9967448711395264,0.0,-0.08062072098255157,0.4749999940395355,4.0,4.0,4.0
1811,-431.0608825683594,2545.00048828125,-2400.777587890625,21.0,6,0.0,0.9967448711395264,0.0,-0.08062072098255157,0.4749999940395355,4.0,4.0,4.0
1812,-430.9913635253906,2545.00048828125,-2590.778564453125,21.0,6,0.0,0.9967448711395264,0.0,-0.08062072098255157,0.4749999940395355,4.0,4.0,4.0
1813,-430.91778564453125,2545.00048828125,-2780.784912109375,21.0,6,0.0,0.9967448711395264,0.0,-0.08062072098255157,0.4749999940395355,4.0,4.0,4.0
1814,-431.53094482421875,2545.00048828125,-1168.171630859375,21.0,6,0.0,0.9967448711395264,0.0,-0.08062072098255157,0.4749999940395355,1.0,0.4000000059604645,0.9260886311531067
1815,-430.84521484375,2545.00048828125,-2970.78515625,21.0,6,0.0,0.9967448711395264,0.0,-0.08062072098255157,0.4749999940395355,1.0,0.4000000059604645,0.9260886311531067
1816,-366.85699462890625,2545.00048828125,-3067.378173828125,21.0,6,0.0,0.761877179145813,0.0,0.6477215886116028,0.4749999940395355,4.0,4.0,4.0
1817,-176.8568115234375,2545.00048828125,-3067.343017578125,21.0,6,0.0,0.761877179145813,0.0,0.6477215886116028,0.4749999940395355,4.0,4.0,4.0
1818,13.140439987182617,2545.00048828125,-3067.307861328125,21.0,6,0.0,0.761877179145813,0.0,0.6477215886116028,0.4749999940395355,4.0,4.0,4.0
1819,203.14064025878906,2545.00048828125,-3067.2724609375,21.0,6,0.0,0.761877179145813,0.0,0.6477215886116028,0.4749999940395355,4.0,4.0,4.0
1820,393.14385986328125,2545.00048828125,-3067.236572265625,21.0,6,0.0,0.761877179145813,0.0,0.6477215886116028,0.4749999940395355,4.0,4.0,4.0
1821,583.14111328125,2545.00048828125,-3067.201904296875,21.0,6,0.0,0.761877179145813,0.0,0.6477215886116028,0.4749999940395355,4.0,4.0,4.0
1822,773.1422729492188,2545.00048828125,-3067.17236328125,21.0,6,0.0,0.761877179145813,0.0,0.6477215886116028,0.4749999940395355,4.0,4.0,4.0
1823,963.1425170898438,2545.00048828125,-3067.136962890625,21.0,6,0.0,0.761877179145813,0.0,0.6477215886116028,0.4749999940395355,4.0,4.0,4.0
1824,1153.1396484375,2545.00048828125,-3067.101806640625,21.0,6,0.0,0.761877179145813,0.0,0.6477215886116028,0.4749999940395355,4.0,4.0,4.0
1825,1343.1429443359375,2545.00048828125,-3067.06591796875,21.0,6,0.0,0.761877179145813,0.0,0.6477215886116028,0.4749999940395355,4.0,4.0,4.0
1826,1533.14013671875,2545.00048828125,-3067.031005859375,21.0,6,0.0,0.761877179145813,0.0,0.6477215886116028,0.4749999940395355,4.0,4.0,4.0
1827,-426.80926513671875,2545.00048828125,-3067.38671875,21.0,6,0.0,0.761877179145813,0.0,0.6477215886116028,0.4749999940395355,1.0,0.4000000059604645,0.5995091795921326
1828,1723.140380859375,2545.00048828125,-3066.99560546875,21.0,6,0.0,0.761877179145813,0.0,0.6477215886116028,0.4749999940395355,1.0,0.4000000059604645,0.5995091795921326
1829,1787.0924072265625,2545.000244140625,-3022.3271484375,21.0,6,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
1830,1787.091064453125,2545.00048828125,-2832.327392578125,21.0,6,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
1831,1787.0897216796875,2545.000244140625,-2642.328125,21.0,6,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
1832,1787.0924072265625,2545.000244140625,-2452.333984375,21.0,6,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
1833,1787.091064453125,2545.00048828125,-2262.334228515625,21.0,6,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
1834,1787.091796875,2545.00048828125,-2072.328125,21.0,6,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
1835,1787.0904541015625,2545.000244140625,-1882.32861328125,21.0,6,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
1836,1787.0933837890625,2545.00048828125,-1692.3345947265625,21.0,6,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
1837,1787.0938720703125,2545.00048828125,-1502.3284912109375,21.0,6,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
1838,1787.093505859375,2545.000244140625,-1312.3348388671875,21.0,6,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
1839,1787.0914306640625,2545.00048828125,-1122.3292236328125,21.0,6,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
1840,1787.093017578125,2545.00048828125,-932.3291015625,21.0,6,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
1841,1787.0947265625,2545.00048828125,-742.3290405273438,21.0,6,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
1842,1787.093505859375,2545.00048828125,-552.329345703125,21.0,6,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
1843,1787.0921630859375,2545.00048828125,-362.3298034667969,21.0,6,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
1844,1787.091796875,2545.00048828125,-172.3362274169922,21.0,6,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
1845,1787.08935546875,2545.00048828125,17.669414520263672,21.0,6,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
1846,1787.091064453125,2545.00048828125,207.66949462890625,21.0,6,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
1847,1787.0927734375,2545.00048828125,397.66961669921875,21.0,6,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
1848,1787.094482421875,2545.00048828125,587.669677734375,21.0,6,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
1849,1787.09033203125,2545.00048828125,777.6687622070312,21.0,6,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
1850,1787.092041015625,2545.00048828125,967.6689453125,21.0,6,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
1851,1787.0906982421875,2545.00048828125,1157.66845703125,21.0,6,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
1852,1787.0921630859375,2545.00048828125,1347.6685791015625,21.0,6,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
1853,1787.091064453125,2545.00048828125,1537.668212890625,21.0,6,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
1854,1787.0927734375,2545.00048828125,1727.6683349609375,21.0,6,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
1855,1787.0914306640625,2545.00048828125,1917.667724609375,21.0,6,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
1856,1787.090087890625,2545.00048828125,2107.667236328125,21.0,6,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
1857,1787.091796875,2545.00048828125,2297.66748046875,21.0,6,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
1858,1787.0904541015625,2545.00048828125,2487.667236328125,21.0,6,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
1859,1787.089111328125,2545.00048828125,2677.666748046875,21.0,6,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
1860,1787.09375,2545.00048828125,2867.66748046875,21.0,6,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
1861,1787.0916748046875,2545.00048828125,3057.6728515625,21.0,6,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,4.0,4.0,4.0
1862,1787.092529296875,2545.00048828125,-3062.982666015625,21.0,6,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,1.0,0.4000000059604645,0.40652352571487427
1863,1787.09130859375,2545.00048828125,3247.66650390625,21.0,6,0.0,0.0808100625872612,0.0,0.9967295527458191,0.4749999940395355,1.0,0.4000000059604645,0.40652352571487427
1864,1787.0931396484375,2585.0,-3066.98388671875,21.0,7,0.0,0.08082947880029678,0.0,0.9967279434204102,0.949999988079071,0.7949999570846558,0.7949999570846558,0.7949999570846558
1865,1787.09033203125,2585.0,3292.3232421875,21.0,7,0.0,-0.6477521657943726,-0.0,0.7618511319160461,0.949999988079071,0.7949999570846558,0.7949999570846558,0.7949999570846558
1866,-410.4881896972656,2585.0,3291.671875,21.0,7,0.0,0.9967356324195862,0.0,-0.08073506504297256,0.949999988079071,0.7949999570846558,0.7949999570846558,0.7949999570846558
1867,-410.05596923828125,2585.0,609.97021484375,21.0,7,0.0,-0.6475297808647156,-0.0,0.7620401382446289,0.949999988079071,0.7949999570846558,0.7949999570846558,0.7949999570846558
1868,-1129.1253662109375,2585.0,610.1644287109375,21.0,7,0.0,0.08038926869630814,0.0,0.9967635273933411,0.949999988079071,0.7949999570846558,0.7949999570846558,0.7949999570846558
1869,-1129.3939208984375,2585.0,915.6181640625,21.0,7,0.0,-0.6476019620895386,-0.0,0.761978805065155,0.949999988079071,0.7949999570846558,0.7949999570846558,0.7949999570846558
1870,-2088.517822265625,2585.0,915.8258666992188,21.0,7,0.0,0.9967317581176758,0.0,-0.08078227192163467,0.949999988079071,0.7949999570846558,0.7949999570846558,0.7949999570846558
1871,-2088.422607421875,2585.0,-1446.1910400390625,21.0,7,0.0,0.7619174718856812,0.0,0.6476740837097168,0.949999988079071,0.7949999570846558,0.7949999570846558,0.7949999570846558
1872,-1193.5679931640625,2585.0,-1446.1964111328125,21.0,7,0.0,0.08101826906204224,0.0,0.9967126250267029,0.949999988079071,0.7949999570846558,0.7949999570846558,0.7949999570846558
1873,-1193.449462890625,2585.0,-1163.8394775390625,21.0,7,0.0,0.7621064782142639,0.0,0.6474516987800598,0.949999988079071,0.7949999570846558,0.7949999570846558,0.7949999570846558
1874,-431.5316162109375,2585.0,-1164.17041015625,21.0,7,0.0,0.9967432618141174,0.0,-0.08064065128564835,0.949999988079071,0.7949999570846558,0.7949999570846558,0.7949999570846558
